ssrd,longitude,latitude
19541814.00000000,105,-5.3
19408390.00000000,105.1,-5.3
19269900.00000000,105.2,-5.3
19185534.00000000,105.3,-5.3
19152364.00000000,105.4,-5.3
19244786.00000000,105.5,-5.3
19499232.00000000,105.6,-5.3
19850978.00000000,105.7,-5.3
20172878.00000000,105.8,-5.3
23086968.00000000,119.4,-5.3
23070148.00000000,119.5,-5.3
23092472.00000000,119.6,-5.3
23130538.00000000,119.7,-5.3
23164804.00000000,119.8,-5.3
23213280.00000000,119.9,-5.3
23265028.00000000,120,-5.3
23290846.00000000,120.1,-5.3
23257138.00000000,120.2,-5.3
23211262.00000000,120.3,-5.3
21783548.00000000,121.9,-5.3
21406760.00000000,122,-5.3
20453906.00000000,122.3,-5.3
20358080.00000000,122.4,-5.3
20361474.00000000,122.6,-5.3
20490672.00000000,122.7,-5.3
20633034.00000000,122.8,-5.3
20762158.00000000,122.9,-5.3
20904662.00000000,123,-5.3
21050866.00000000,123.1,-5.3
21227568.00000000,123.2,-5.3
22008488.00000000,123.6,-5.3
21540094.00000000,133.2,-5.3
14056484.00000000,137.8,-5.3
13689654.00000000,137.9,-5.3
13342882.00000000,138,-5.3
12971414.00000000,138.1,-5.3
12731820.00000000,138.2,-5.3
12569646.00000000,138.3,-5.3
12496780.00000000,138.4,-5.3
12627356.00000000,138.5,-5.3
12665938.00000000,138.6,-5.3
12733532.00000000,138.7,-5.3
12988878.00000000,138.8,-5.3
13337722.00000000,138.9,-5.3
13726098.00000000,139,-5.3
14125812.00000000,139.1,-5.3
14469480.00000000,139.2,-5.3
14890158.00000000,139.3,-5.3
15234920.00000000,139.4,-5.3
15517262.00000000,139.5,-5.3
15690652.00000000,139.6,-5.3
15926146.00000000,139.7,-5.3
16186884.00000000,139.8,-5.3
16110074.00000000,139.9,-5.3
15995372.00000000,140,-5.3
15777274.00000000,140.1,-5.3
15389700.00000000,140.2,-5.3
14931328.00000000,140.3,-5.3
14374274.00000000,140.4,-5.3
13846652.00000000,140.5,-5.3
13397328.00000000,140.6,-5.3
12970850.00000000,140.7,-5.3
12545870.00000000,140.8,-5.3
12111736.00000000,140.9,-5.3
11801978.00000000,141,-5.3
20370712.00000000,102.1,-5.4
20330550.00000000,102.2,-5.4
20273110.00000000,102.3,-5.4
18580268.00000000,104.1,-5.4
18757754.00000000,104.2,-5.4
18920222.00000000,104.3,-5.4
19048140.00000000,104.4,-5.4
19152944.00000000,104.5,-5.4
19321462.00000000,104.6,-5.4
19418358.00000000,104.7,-5.4
19530110.00000000,104.8,-5.4
19656408.00000000,104.9,-5.4
19581696.00000000,105,-5.4
19476060.00000000,105.1,-5.4
19354992.00000000,105.2,-5.4
19321044.00000000,105.3,-5.4
19359564.00000000,105.4,-5.4
19453828.00000000,105.5,-5.4
19650404.00000000,105.6,-5.4
19929672.00000000,105.7,-5.4
20228962.00000000,105.8,-5.4
23076226.00000000,119.4,-5.4
23057292.00000000,119.5,-5.4
23083692.00000000,119.6,-5.4
23131080.00000000,119.7,-5.4
23169942.00000000,119.8,-5.4
23217356.00000000,119.9,-5.4
23259846.00000000,120,-5.4
23291342.00000000,120.1,-5.4
23252354.00000000,120.2,-5.4
23208086.00000000,120.3,-5.4
23162244.00000000,120.4,-5.4
21896948.00000000,121.9,-5.4
21552786.00000000,122,-5.4
20490244.00000000,122.3,-5.4
20491032.00000000,122.4,-5.4
20692392.00000000,122.7,-5.4
20818260.00000000,122.8,-5.4
20941184.00000000,122.9,-5.4
21048412.00000000,123,-5.4
21155176.00000000,123.1,-5.4
21547426.00000000,133.1,-5.4
14361694.00000000,137.9,-5.4
14179364.00000000,138,-5.4
13806916.00000000,138.1,-5.4
13531786.00000000,138.2,-5.4
13284972.00000000,138.3,-5.4
13215882.00000000,138.4,-5.4
13252022.00000000,138.5,-5.4
13201334.00000000,138.6,-5.4
13255944.00000000,138.7,-5.4
13437466.00000000,138.8,-5.4
13694546.00000000,138.9,-5.4
14076098.00000000,139,-5.4
14416454.00000000,139.1,-5.4
14743446.00000000,139.2,-5.4
15176144.00000000,139.3,-5.4
15645690.00000000,139.4,-5.4
15952428.00000000,139.5,-5.4
16192584.00000000,139.6,-5.4
16555386.00000000,139.7,-5.4
16822924.00000000,139.8,-5.4
16777420.00000000,139.9,-5.4
16696012.00000000,140,-5.4
16474956.00000000,140.1,-5.4
16018102.00000000,140.2,-5.4
15502330.00000000,140.3,-5.4
14934102.00000000,140.4,-5.4
14326874.00000000,140.5,-5.4
13808032.00000000,140.6,-5.4
13373762.00000000,140.7,-5.4
12925944.00000000,140.8,-5.4
12481828.00000000,140.9,-5.4
12168586.00000000,141,-5.4
19047910.00000000,104.3,-5.5
19175696.00000000,104.4,-5.5
19276760.00000000,104.5,-5.5
19451076.00000000,104.7,-5.5
19581118.00000000,104.8,-5.5
19688598.00000000,104.9,-5.5
19632888.00000000,105,-5.5
19540558.00000000,105.1,-5.5
19504668.00000000,105.2,-5.5
19603246.00000000,105.4,-5.5
19705086.00000000,105.5,-5.5
19894186.00000000,105.6,-5.5
20089360.00000000,105.7,-5.5
23042082.00000000,119.5,-5.5
23066494.00000000,119.6,-5.5
23115408.00000000,119.7,-5.5
23159002.00000000,119.8,-5.5
23188772.00000000,119.9,-5.5
23228744.00000000,120,-5.5
23254748.00000000,120.1,-5.5
23221082.00000000,120.2,-5.5
23121846.00000000,120.4,-5.5
20899912.00000000,122.6,-5.5
20920574.00000000,122.7,-5.5
21040848.00000000,122.8,-5.5
21559708.00000000,133.1,-5.5
20329936.00000000,134.6,-5.5
14566676.00000000,138.1,-5.5
14438750.00000000,138.2,-5.5
14176152.00000000,138.3,-5.5
13970106.00000000,138.4,-5.5
13898080.00000000,138.5,-5.5
13847538.00000000,138.6,-5.5
13899502.00000000,138.7,-5.5
14083500.00000000,138.8,-5.5
14256960.00000000,138.9,-5.5
14440790.00000000,139,-5.5
14747288.00000000,139.1,-5.5
15074214.00000000,139.2,-5.5
15506884.00000000,139.3,-5.5
15976314.00000000,139.4,-5.5
16417300.00000000,139.5,-5.5
16808370.00000000,139.6,-5.5
17184962.00000000,139.7,-5.5
17465432.00000000,139.8,-5.5
17406942.00000000,139.9,-5.5
17336080.00000000,140,-5.5
17153198.00000000,140.1,-5.5
16651022.00000000,140.2,-5.5
16133114.00000000,140.3,-5.5
15565052.00000000,140.4,-5.5
14957862.00000000,140.5,-5.5
14369836.00000000,140.6,-5.5
13931310.00000000,140.7,-5.5
13474748.00000000,140.8,-5.5
13025754.00000000,140.9,-5.5
12717588.00000000,141,-5.5
19351350.00000000,104.3,-5.6
19423024.00000000,104.4,-5.6
19536874.00000000,104.5,-5.6
19667694.00000000,104.8,-5.6
19764980.00000000,104.9,-5.6
19731294.00000000,105,-5.6
19696210.00000000,105.1,-5.6
19983640.00000000,105.5,-5.6
20201028.00000000,105.6,-5.6
20291224.00000000,105.7,-5.6
23035990.00000000,119.6,-5.6
23074372.00000000,119.7,-5.6
23095088.00000000,119.8,-5.6
23113800.00000000,119.9,-5.6
21273482.00000000,122.7,-5.6
21325442.00000000,122.8,-5.6
21493582.00000000,132.8,-5.6
21550680.00000000,133,-5.6
21569400.00000000,133.1,-5.6
20106604.00000000,134.5,-5.6
20209372.00000000,134.6,-5.6
20230154.00000000,134.7,-5.6
15788966.00000000,138.1,-5.6
15523344.00000000,138.2,-5.6
15260738.00000000,138.3,-5.6
15013334.00000000,138.4,-5.6
14835662.00000000,138.5,-5.6
14765930.00000000,138.6,-5.6
14818070.00000000,138.7,-5.6
14970134.00000000,138.8,-5.6
14995766.00000000,138.9,-5.6
15037704.00000000,139,-5.6
15229504.00000000,139.1,-5.6
15547292.00000000,139.2,-5.6
15987090.00000000,139.3,-5.6
16455720.00000000,139.4,-5.6
16920186.00000000,139.5,-5.6
17367960.00000000,139.6,-5.6
17758232.00000000,139.7,-5.6
18023152.00000000,139.8,-5.6
17989216.00000000,139.9,-5.6
17971618.00000000,140,-5.6
17831440.00000000,140.1,-5.6
17422136.00000000,140.2,-5.6
16905918.00000000,140.3,-5.6
16337520.00000000,140.4,-5.6
15747562.00000000,140.5,-5.6
15230700.00000000,140.6,-5.6
14831014.00000000,140.7,-5.6
14420418.00000000,140.8,-5.6
13985198.00000000,140.9,-5.6
13663544.00000000,141,-5.6
19775322.00000000,104.5,-5.7
19832012.00000000,104.6,-5.7
19977068.00000000,105.1,-5.7
20389632.00000000,105.6,-5.7
20456078.00000000,105.7,-5.7
20498402.00000000,105.8,-5.7
21457408.00000000,132.7,-5.7
19684294.00000000,134.3,-5.7
19752506.00000000,134.4,-5.7
19853362.00000000,134.5,-5.7
20013866.00000000,134.6,-5.7
20125538.00000000,134.7,-5.7
16631296.00000000,138.2,-5.7
16368786.00000000,138.3,-5.7
16122574.00000000,138.4,-5.7
15916772.00000000,138.5,-5.7
15737292.00000000,138.6,-5.7
15752192.00000000,138.7,-5.7
15766172.00000000,138.8,-5.7
15719464.00000000,138.9,-5.7
15761320.00000000,139,-5.7
15856302.00000000,139.1,-5.7
16062042.00000000,139.2,-5.7
16486398.00000000,139.3,-5.7
16953504.00000000,139.4,-5.7
17417722.00000000,139.5,-5.7
17865352.00000000,139.6,-5.7
18301648.00000000,139.7,-5.7
18608244.00000000,139.8,-5.7
18613232.00000000,139.9,-5.7
18645560.00000000,140,-5.7
18513364.00000000,140.1,-5.7
18118386.00000000,140.2,-5.7
17678142.00000000,140.3,-5.7
17154674.00000000,140.4,-5.7
16621490.00000000,140.5,-5.7
16124504.00000000,140.6,-5.7
15727124.00000000,140.7,-5.7
15365706.00000000,140.8,-5.7
14974452.00000000,140.9,-5.7
14662590.00000000,141,-5.7
20000250.00000000,104.5,-5.8
20026730.00000000,104.6,-5.8
20041930.00000000,104.7,-5.8
20601846.00000000,105.7,-5.8
20170294.00000000,112.6,-5.8
20129512.00000000,112.7,-5.8
22714264.00000000,120.5,-5.8
19557892.00000000,134.4,-5.8
19659608.00000000,134.5,-5.8
19824246.00000000,134.6,-5.8
20005668.00000000,134.7,-5.8
17622562.00000000,138.2,-5.8
17414844.00000000,138.3,-5.8
17168990.00000000,138.4,-5.8
16963016.00000000,138.5,-5.8
16758168.00000000,138.6,-5.8
16570660.00000000,138.7,-5.8
16494580.00000000,138.8,-5.8
16451790.00000000,138.9,-5.8
16489888.00000000,139,-5.8
16584932.00000000,139.1,-5.8
16664498.00000000,139.2,-5.8
16964290.00000000,139.3,-5.8
17430966.00000000,139.4,-5.8
17896270.00000000,139.5,-5.8
18342594.00000000,139.6,-5.8
18787572.00000000,139.7,-5.8
19144030.00000000,139.8,-5.8
19200072.00000000,139.9,-5.8
19237280.00000000,140,-5.8
19110646.00000000,140.1,-5.8
18710328.00000000,140.2,-5.8
18326538.00000000,140.3,-5.8
17996712.00000000,140.4,-5.8
17494026.00000000,140.5,-5.8
16991058.00000000,140.6,-5.8
16599752.00000000,140.7,-5.8
16245484.00000000,140.8,-5.8
15928120.00000000,140.9,-5.8
15648530.00000000,141,-5.8
20210742.00000000,104.6,-5.9
20185200.00000000,104.7,-5.9
22547732.00000000,120.5,-5.9
21429844.00000000,132.7,-5.9
21453468.00000000,132.8,-5.9
19443060.00000000,134.4,-5.9
19544828.00000000,134.5,-5.9
19735882.00000000,134.6,-5.9
19974488.00000000,134.7,-5.9
18363574.00000000,138.3,-5.9
18115802.00000000,138.4,-5.9
17907640.00000000,138.5,-5.9
17690022.00000000,138.6,-5.9
17459178.00000000,138.7,-5.9
17242550.00000000,138.8,-5.9
17184216.00000000,138.9,-5.9
17224610.00000000,139,-5.9
17256922.00000000,139.1,-5.9
17217434.00000000,139.2,-5.9
17471812.00000000,139.3,-5.9
17877908.00000000,139.4,-5.9
18341250.00000000,139.5,-5.9
18786232.00000000,139.6,-5.9
19199794.00000000,139.7,-5.9
19519204.00000000,139.8,-5.9
19639736.00000000,139.9,-5.9
19700088.00000000,140,-5.9
19568758.00000000,140.1,-5.9
19192896.00000000,140.2,-5.9
18951866.00000000,140.3,-5.9
18679876.00000000,140.4,-5.9
18298988.00000000,140.5,-5.9
17826764.00000000,140.6,-5.9
17435494.00000000,140.7,-5.9
17112870.00000000,140.8,-5.9
16855236.00000000,140.9,-5.9
16596904.00000000,141,-5.9
20529956.00000000,106,-6
20463806.00000000,106.1,-6
20414204.00000000,106.3,-6
20516344.00000000,106.4,-6
21844068.00000000,107.1,-6
22407254.00000000,120.5,-6
19319896.00000000,134.4,-6
19456070.00000000,134.5,-6
19692342.00000000,134.6,-6
19065674.00000000,138.4,-6
18842518.00000000,138.5,-6
18616986.00000000,138.6,-6
18386060.00000000,138.7,-6
18148732.00000000,138.8,-6
17957496.00000000,138.9,-6
17900610.00000000,139,-6
17836942.00000000,139.1,-6
17787506.00000000,139.2,-6
18024950.00000000,139.3,-6
18388916.00000000,139.4,-6
18784884.00000000,139.5,-6
19198156.00000000,139.6,-6
19587250.00000000,139.7,-6
19903464.00000000,139.8,-6
20035014.00000000,139.9,-6
20138410.00000000,140,-6
20069922.00000000,140.1,-6
19814974.00000000,140.2,-6
19601776.00000000,140.3,-6
19330812.00000000,140.4,-6
19012494.00000000,140.5,-6
18663638.00000000,140.6,-6
18306678.00000000,140.7,-6
18044960.00000000,140.8,-6
17787400.00000000,140.9,-6
17531032.00000000,141,-6
20663746.00000000,105.9,-6.1
20516578.00000000,106,-6.1
20448096.00000000,106.1,-6.1
20420672.00000000,106.2,-6.1
20392714.00000000,106.3,-6.1
20559738.00000000,106.4,-6.1
20765464.00000000,106.5,-6.1
20971218.00000000,106.6,-6.1
21132288.00000000,106.7,-6.1
21824802.00000000,107.1,-6.1
21914954.00000000,107.2,-6.1
21953488.00000000,107.3,-6.1
22246998.00000000,120.5,-6.1
19306534.00000000,134.2,-6.1
19345638.00000000,134.3,-6.1
19379226.00000000,134.4,-6.1
19503560.00000000,134.5,-6.1
19742216.00000000,134.6,-6.1
19989800.00000000,134.7,-6.1
19727418.00000000,138.4,-6.1
19542278.00000000,138.5,-6.1
19316714.00000000,138.6,-6.1
19085924.00000000,138.7,-6.1
18848470.00000000,138.8,-6.1
18616742.00000000,138.9,-6.1
18450412.00000000,139,-6.1
18358262.00000000,139.1,-6.1
18274322.00000000,139.2,-6.1
18545978.00000000,139.3,-6.1
18901356.00000000,139.4,-6.1
19143916.00000000,139.5,-6.1
19408994.00000000,139.6,-6.1
19795416.00000000,139.7,-6.1
20125882.00000000,139.8,-6.1
20243270.00000000,139.9,-6.1
20352238.00000000,140,-6.1
20388878.00000000,140.1,-6.1
20220420.00000000,140.2,-6.1
20008110.00000000,140.3,-6.1
19736278.00000000,140.4,-6.1
19423600.00000000,140.5,-6.1
19179164.00000000,140.6,-6.1
18957228.00000000,140.7,-6.1
18705390.00000000,140.8,-6.1
18447956.00000000,140.9,-6.1
18191698.00000000,141,-6.1
20694294.00000000,105.9,-6.2
20520762.00000000,106,-6.2
20452348.00000000,106.1,-6.2
20422998.00000000,106.2,-6.2
20407110.00000000,106.3,-6.2
20553224.00000000,106.4,-6.2
20749230.00000000,106.5,-6.2
20952556.00000000,106.6,-6.2
21151648.00000000,106.7,-6.2
21376440.00000000,106.8,-6.2
21575368.00000000,106.9,-6.2
21705804.00000000,107,-6.2
21835602.00000000,107.1,-6.2
21926934.00000000,107.2,-6.2
21974146.00000000,107.3,-6.2
22038220.00000000,107.4,-6.2
22106988.00000000,107.5,-6.2
22177176.00000000,107.6,-6.2
22077192.00000000,120.5,-6.2
19516954.00000000,134.2,-6.2
19546288.00000000,134.3,-6.2
19562024.00000000,134.4,-6.2
19675266.00000000,134.5,-6.2
19860768.00000000,134.6,-6.2
20100436.00000000,134.7,-6.2
20036522.00000000,138.5,-6.2
19850604.00000000,138.6,-6.2
19619818.00000000,138.7,-6.2
19390420.00000000,138.8,-6.2
19177594.00000000,138.9,-6.2
19004292.00000000,139,-6.2
18868120.00000000,139.1,-6.2
18768360.00000000,139.2,-6.2
19043686.00000000,139.3,-6.2
19279624.00000000,139.4,-6.2
19428772.00000000,139.5,-6.2
19615058.00000000,139.6,-6.2
19883662.00000000,139.7,-6.2
20197628.00000000,139.8,-6.2
20319488.00000000,139.9,-6.2
20412426.00000000,140,-6.2
20451858.00000000,140.1,-6.2
20386822.00000000,140.2,-6.2
20234484.00000000,140.3,-6.2
19962608.00000000,140.4,-6.2
19715346.00000000,140.5,-6.2
19583988.00000000,140.6,-6.2
19394202.00000000,140.7,-6.2
19164904.00000000,140.8,-6.2
18910150.00000000,140.9,-6.2
18655642.00000000,141,-6.2
20734154.00000000,105.9,-6.3
20544354.00000000,106,-6.3
20455382.00000000,106.1,-6.3
20423184.00000000,106.2,-6.3
20419228.00000000,106.3,-6.3
20553294.00000000,106.4,-6.3
20742698.00000000,106.5,-6.3
20938036.00000000,106.6,-6.3
21161864.00000000,106.7,-6.3
21396324.00000000,106.8,-6.3
21600034.00000000,106.9,-6.3
21725262.00000000,107,-6.3
21847712.00000000,107.1,-6.3
21943654.00000000,107.2,-6.3
22008896.00000000,107.3,-6.3
22076648.00000000,107.4,-6.3
22141720.00000000,107.5,-6.3
22205224.00000000,107.6,-6.3
22267382.00000000,107.7,-6.3
22333448.00000000,107.8,-6.3
22420752.00000000,107.9,-6.3
22507872.00000000,108,-6.3
21891432.00000000,120.5,-6.3
19727574.00000000,134.2,-6.3
19736664.00000000,134.3,-6.3
19748240.00000000,134.4,-6.3
19861834.00000000,134.5,-6.3
20011680.00000000,134.6,-6.3
20214142.00000000,134.7,-6.3
20517468.00000000,138.4,-6.3
20458092.00000000,138.5,-6.3
20333252.00000000,138.6,-6.3
20155190.00000000,138.7,-6.3
19942278.00000000,138.8,-6.3
19734148.00000000,138.9,-6.3
19558864.00000000,139,-6.3
19407874.00000000,139.1,-6.3
19297264.00000000,139.2,-6.3
19414458.00000000,139.3,-6.3
19559974.00000000,139.4,-6.3
19710160.00000000,139.5,-6.3
19886180.00000000,139.6,-6.3
20066634.00000000,139.7,-6.3
20276990.00000000,139.8,-6.3
20372292.00000000,139.9,-6.3
20462998.00000000,140,-6.3
20503936.00000000,140.1,-6.3
20462388.00000000,140.2,-6.3
20421046.00000000,140.3,-6.3
20247202.00000000,140.4,-6.3
20126882.00000000,140.5,-6.3
20006434.00000000,140.6,-6.3
19811296.00000000,140.7,-6.3
19591344.00000000,140.8,-6.3
19361350.00000000,140.9,-6.3
19126094.00000000,141,-6.3
20811724.00000000,105.9,-6.4
20594214.00000000,106,-6.4
20471876.00000000,106.1,-6.4
20423856.00000000,106.2,-6.4
20406948.00000000,106.3,-6.4
20554042.00000000,106.4,-6.4
20740854.00000000,106.5,-6.4
20922624.00000000,106.6,-6.4
21152952.00000000,106.7,-6.4
21386800.00000000,106.8,-6.4
21593124.00000000,106.9,-6.4
21715730.00000000,107,-6.4
21837638.00000000,107.1,-6.4
21935892.00000000,107.2,-6.4
22004718.00000000,107.3,-6.4
22072520.00000000,107.4,-6.4
22137602.00000000,107.5,-6.4
22200982.00000000,107.6,-6.4
22263514.00000000,107.7,-6.4
22323410.00000000,107.8,-6.4
22405930.00000000,107.9,-6.4
22491246.00000000,108,-6.4
22565296.00000000,108.1,-6.4
22635246.00000000,108.2,-6.4
22624868.00000000,108.3,-6.4
22490842.00000000,108.4,-6.4
21769988.00000000,110.9,-6.4
21584194.00000000,111,-6.4
21679482.00000000,120.5,-6.4
19972896.00000000,134.2,-6.4
19973634.00000000,134.3,-6.4
19985254.00000000,134.4,-6.4
20098356.00000000,134.5,-6.4
20315110.00000000,134.6,-6.4
20640332.00000000,134.8,-6.4
20751632.00000000,138.5,-6.4
20642546.00000000,138.6,-6.4
20565704.00000000,138.7,-6.4
20399388.00000000,138.8,-6.4
20189096.00000000,138.9,-6.4
20016082.00000000,139,-6.4
19865280.00000000,139.1,-6.4
19720610.00000000,139.2,-6.4
19678790.00000000,139.3,-6.4
19788428.00000000,139.4,-6.4
19937326.00000000,139.5,-6.4
20114574.00000000,139.6,-6.4
20244110.00000000,139.7,-6.4
20287194.00000000,139.8,-6.4
20352842.00000000,139.9,-6.4
20440324.00000000,140,-6.4
20479554.00000000,140.1,-6.4
20442378.00000000,140.2,-6.4
20462322.00000000,140.3,-6.4
20493402.00000000,140.4,-6.4
20436708.00000000,140.5,-6.4
20316450.00000000,140.6,-6.4
20121232.00000000,140.7,-6.4
19905686.00000000,140.8,-6.4
19713234.00000000,140.9,-6.4
19506524.00000000,141,-6.4
20880946.00000000,105.9,-6.5
20635074.00000000,106,-6.5
20505436.00000000,106.1,-6.5
20435150.00000000,106.2,-6.5
20393138.00000000,106.3,-6.5
20553320.00000000,106.4,-6.5
20728054.00000000,106.5,-6.5
20906640.00000000,106.6,-6.5
21133122.00000000,106.7,-6.5
21365380.00000000,106.8,-6.5
21564700.00000000,106.9,-6.5
21693566.00000000,107,-6.5
21813342.00000000,107.1,-6.5
21910150.00000000,107.2,-6.5
21981962.00000000,107.3,-6.5
22050706.00000000,107.4,-6.5
22115806.00000000,107.5,-6.5
22178618.00000000,107.6,-6.5
22240058.00000000,107.7,-6.5
22294550.00000000,107.8,-6.5
22348576.00000000,107.9,-6.5
22431856.00000000,108,-6.5
22500322.00000000,108.1,-6.5
22532730.00000000,108.2,-6.5
22521234.00000000,108.3,-6.5
22409138.00000000,108.4,-6.5
22265662.00000000,108.5,-6.5
22132672.00000000,110.8,-6.5
21903896.00000000,110.9,-6.5
21771394.00000000,111,-6.5
20256336.00000000,134.2,-6.5
20240640.00000000,134.3,-6.5
20244952.00000000,134.4,-6.5
20354354.00000000,134.5,-6.5
20600156.00000000,134.7,-6.5
20906366.00000000,138.6,-6.5
20849590.00000000,138.7,-6.5
20764144.00000000,138.8,-6.5
20606472.00000000,138.9,-6.5
20433302.00000000,139,-6.5
20287852.00000000,139.1,-6.5
20150202.00000000,139.2,-6.5
20059846.00000000,139.3,-6.5
20025218.00000000,139.4,-6.5
20147408.00000000,139.5,-6.5
20313802.00000000,139.6,-6.5
20295410.00000000,139.7,-6.5
20283406.00000000,139.8,-6.5
20322308.00000000,139.9,-6.5
20387404.00000000,140,-6.5
20426374.00000000,140.1,-6.5
20441314.00000000,140.2,-6.5
20530530.00000000,140.3,-6.5
20607368.00000000,140.4,-6.5
20664358.00000000,140.5,-6.5
20576368.00000000,140.6,-6.5
20389816.00000000,140.7,-6.5
20202064.00000000,140.8,-6.5
20027878.00000000,140.9,-6.5
19828970.00000000,141,-6.5
21706988.00000000,105.2,-6.6
21385522.00000000,105.7,-6.6
21181018.00000000,105.8,-6.6
20935074.00000000,105.9,-6.6
20689406.00000000,106,-6.6
20559506.00000000,106.1,-6.6
20482610.00000000,106.2,-6.6
20432270.00000000,106.3,-6.6
20565230.00000000,106.4,-6.6
20734866.00000000,106.5,-6.6
20916204.00000000,106.6,-6.6
21139808.00000000,106.7,-6.6
21371052.00000000,106.8,-6.6
21562562.00000000,106.9,-6.6
21691416.00000000,107,-6.6
21811246.00000000,107.1,-6.6
21909398.00000000,107.2,-6.6
21979888.00000000,107.3,-6.6
22049942.00000000,107.4,-6.6
22088638.00000000,107.5,-6.6
22146188.00000000,107.6,-6.6
22208086.00000000,107.7,-6.6
22262034.00000000,107.8,-6.6
22313126.00000000,107.9,-6.6
22308650.00000000,108,-6.6
22300218.00000000,108.1,-6.6
22324294.00000000,108.2,-6.6
22321294.00000000,108.3,-6.6
22201130.00000000,108.4,-6.6
22082956.00000000,108.5,-6.6
22328458.00000000,110.7,-6.6
22316414.00000000,110.8,-6.6
22190854.00000000,110.9,-6.6
22055112.00000000,111,-6.6
20505882.00000000,134.1,-6.6
20520430.00000000,134.2,-6.6
20504574.00000000,134.3,-6.6
20491662.00000000,134.4,-6.6
20835732.00000000,134.7,-6.6
21112254.00000000,138.7,-6.6
21035174.00000000,138.8,-6.6
20960172.00000000,138.9,-6.6
20825130.00000000,139,-6.6
20683514.00000000,139.1,-6.6
20544852.00000000,139.2,-6.6
20455444.00000000,139.3,-6.6
20381878.00000000,139.4,-6.6
20338784.00000000,139.5,-6.6
20339570.00000000,139.6,-6.6
20303872.00000000,139.7,-6.6
20286336.00000000,139.8,-6.6
20330708.00000000,139.9,-6.6
20377738.00000000,140,-6.6
20420526.00000000,140.1,-6.6
20519250.00000000,140.2,-6.6
20617466.00000000,140.3,-6.6
20693266.00000000,140.4,-6.6
20751290.00000000,140.5,-6.6
20783124.00000000,140.6,-6.6
20664806.00000000,140.7,-6.6
20493690.00000000,140.8,-6.6
20319594.00000000,140.9,-6.6
20121088.00000000,141,-6.6
21767738.00000000,105.4,-6.7
21555454.00000000,105.6,-6.7
21386804.00000000,105.7,-6.7
21228232.00000000,105.8,-6.7
21023390.00000000,105.9,-6.7
20784324.00000000,106,-6.7
20647992.00000000,106.1,-6.7
20571130.00000000,106.2,-6.7
20585446.00000000,106.3,-6.7
20692082.00000000,106.4,-6.7
20852582.00000000,106.5,-6.7
21033108.00000000,106.6,-6.7
21257424.00000000,106.7,-6.7
21468084.00000000,106.8,-6.7
21635114.00000000,106.9,-6.7
21781462.00000000,107,-6.7
21905684.00000000,107.1,-6.7
22003806.00000000,107.2,-6.7
22074506.00000000,107.3,-6.7
22147846.00000000,107.4,-6.7
22110100.00000000,107.5,-6.7
22070144.00000000,107.6,-6.7
22132600.00000000,107.7,-6.7
22185984.00000000,107.8,-6.7
22174052.00000000,107.9,-6.7
21914880.00000000,108,-6.7
21691488.00000000,108.1,-6.7
21671026.00000000,108.2,-6.7
21656896.00000000,108.3,-6.7
21547948.00000000,108.4,-6.7
21522162.00000000,108.5,-6.7
22363908.00000000,110.7,-6.7
22419166.00000000,110.8,-6.7
22406254.00000000,110.9,-6.7
22302946.00000000,111,-6.7
22186036.00000000,111.1,-6.7
22002976.00000000,111.2,-6.7
21830266.00000000,111.3,-6.7
21722664.00000000,111.4,-6.7
21613218.00000000,111.5,-6.7
21477656.00000000,111.6,-6.7
20755406.00000000,134.1,-6.7
20692022.00000000,134.2,-6.7
20676354.00000000,134.3,-6.7
21204634.00000000,138.8,-6.7
21140608.00000000,138.9,-6.7
21062068.00000000,139,-6.7
20943318.00000000,139.1,-6.7
20802930.00000000,139.2,-6.7
20715468.00000000,139.3,-6.7
20631218.00000000,139.4,-6.7
20519890.00000000,139.5,-6.7
20436424.00000000,139.6,-6.7
20389514.00000000,139.7,-6.7
20371798.00000000,139.8,-6.7
20416072.00000000,139.9,-6.7
20449586.00000000,140,-6.7
20498586.00000000,140.1,-6.7
20599514.00000000,140.2,-6.7
20697848.00000000,140.3,-6.7
20773452.00000000,140.4,-6.7
20832060.00000000,140.5,-6.7
20889052.00000000,140.6,-6.7
20841778.00000000,140.7,-6.7
20687088.00000000,140.8,-6.7
20511888.00000000,140.9,-6.7
20314692.00000000,141,-6.7
21723582.00000000,105.3,-6.8
21752212.00000000,105.4,-6.8
21669018.00000000,105.5,-6.8
21552888.00000000,105.6,-6.8
21397170.00000000,105.7,-6.8
21229948.00000000,105.8,-6.8
21066468.00000000,105.9,-6.8
20869160.00000000,106,-6.8
20726696.00000000,106.1,-6.8
20748556.00000000,106.2,-6.8
20772820.00000000,106.3,-6.8
20879490.00000000,106.4,-6.8
21013742.00000000,106.5,-6.8
21177478.00000000,106.6,-6.8
21386072.00000000,106.7,-6.8
21556662.00000000,106.8,-6.8
21719202.00000000,106.9,-6.8
21879744.00000000,107,-6.8
22022022.00000000,107.1,-6.8
22127084.00000000,107.2,-6.8
22200150.00000000,107.3,-6.8
22275932.00000000,107.4,-6.8
22207942.00000000,107.5,-6.8
22074126.00000000,107.6,-6.8
22053766.00000000,107.7,-6.8
22058058.00000000,107.8,-6.8
21767716.00000000,107.9,-6.8
21434074.00000000,108,-6.8
21148574.00000000,108.1,-6.8
20923816.00000000,108.2,-6.8
20873026.00000000,108.3,-6.8
